id,REF_AREA,TIME_PERIOD,POLLUTION_VALUE,TERRITORIAL_LEVEL
JPN03C2007,JPN03C,2007,12.4,CITY
JPN03C2008,JPN03C,2008,12.5,CITY
JPN03C2009,JPN03C,2009,11.7,CITY
JPN03C2010,JPN03C,2010,11.0,CITY
JPN03C2011,JPN03C,2011,12.5,CITY
JPN03C2012,JPN03C,2012,13.2,CITY
JPN03C2013,JPN03C,2013,13.5,CITY
JPN03C2014,JPN03C,2014,14.0,CITY
JPN03C2015,JPN03C,2015,13.1,CITY
JPN03C2016,JPN03C,2016,13.0,CITY
JPN03C2017,JPN03C,2017,13.3,CITY
JPN03C2018,JPN03C,2018,13.2,CITY
JPN03C2019,JPN03C,2019,13.2,CITY
JPN03C2020,JPN03C,2020,13.0,CITY
JPN41C1990,JPN41C,1990,11.2,CITY
JPN41C1995,JPN41C,1995,11.0,CITY
JPN41C2000,JPN41C,2000,11.0,CITY
JPN41C2001,JPN41C,2001,10.7,CITY
JPN41C2002,JPN41C,2002,10.6,CITY
JPN41C2003,JPN41C,2003,10.5,CITY
JPN41C2004,JPN41C,2004,10.1,CITY
JPN41C2005,JPN41C,2005,10.3,CITY
JPN41C2006,JPN41C,2006,10.1,CITY
JPN41C2007,JPN41C,2007,10.1,CITY
JPN41C2008,JPN41C,2008,10.4,CITY
JPN41C2009,JPN41C,2009,9.8,CITY
JPN41C2010,JPN41C,2010,9.0,CITY
JPN41C2011,JPN41C,2011,10.4,CITY
JPN41C2012,JPN41C,2012,10.6,CITY
JPN41C2013,JPN41C,2013,10.8,CITY
JPN41C2014,JPN41C,2014,11.6,CITY
JPN41C2015,JPN41C,2015,10.8,CITY
JPN41C2016,JPN41C,2016,10.8,CITY
JPN41C2017,JPN41C,2017,10.9,CITY
JPN41C2018,JPN41C,2018,10.6,CITY
JPN41C2019,JPN41C,2019,10.8,CITY
JPN41C2020,JPN41C,2020,10.6,CITY
IT026F1990,IT026F,1990,15.5,FUA
IT026F1995,IT026F,1995,15.6,FUA
IT026F2000,IT026F,2000,17.1,FUA
IT026F2001,IT026F,2001,15.9,FUA
IT026F2002,IT026F,2002,16.4,FUA
IT026F2003,IT026F,2003,17.8,FUA
IT026F2004,IT026F,2004,15.5,FUA
IT026F2005,IT026F,2005,15.5,FUA
IT026F2006,IT026F,2006,15.6,FUA
IT026F2007,IT026F,2007,16.4,FUA
IT026F2008,IT026F,2008,14.4,FUA
IT026F2009,IT026F,2009,14.0,FUA
IT026F2010,IT026F,2010,13.2,FUA
IT026F2011,IT026F,2011,14.0,FUA
IT026F2012,IT026F,2012,12.6,FUA
IT026F2013,IT026F,2013,11.7,FUA
IT026F2014,IT026F,2014,11.4,FUA
IT026F2015,IT026F,2015,11.9,FUA
IT026F2016,IT026F,2016,10.8,FUA
IT026F2017,IT026F,2017,10.8,FUA
IT026F2018,IT026F,2018,11.1,FUA
IT026F2019,IT026F,2019,10.0,FUA
IT026F2020,IT026F,2020,10.2,FUA
USA151C1990,USA151C,1990,6.8,CITY
USA151C1995,USA151C,1995,6.8,CITY
USA151C2000,USA151C,2000,8.3,CITY
USA151C2001,USA151C,2001,8.1,CITY
USA151C2002,USA151C,2002,9.2,CITY
USA151C2003,USA151C,2003,8.2,CITY
USA151C2004,USA151C,2004,8.4,CITY
USA151C2005,USA151C,2005,8.5,CITY
USA151C2006,USA151C,2006,8.3,CITY
USA151C2007,USA151C,2007,8.3,CITY
USA151C2008,USA151C,2008,9.0,CITY
USA151C2009,USA151C,2009,7.5,CITY
USA151C2010,USA151C,2010,6.9,CITY
USA151C2011,USA151C,2011,6.9,CITY
USA151C2012,USA151C,2012,6.7,CITY
USA151C2013,USA151C,2013,6.7,CITY
USA151C2014,USA151C,2014,6.4,CITY
USA151C2015,USA151C,2015,6.4,CITY
USA151C2016,USA151C,2016,5.4,CITY
USA151C2017,USA151C,2017,6.8,CITY
USA151C2018,USA151C,2018,7.1,CITY
USA151C2019,USA151C,2019,5.5,CITY
USA151C2020,USA151C,2020,7.2,CITY
IT069F1990,IT069F,1990,35.3,FUA
IT069F1995,IT069F,1995,33.2,FUA
IT069F2000,IT069F,2000,31.1,FUA
IT069F2001,IT069F,2001,26.8,FUA
IT069F2002,IT069F,2002,27.6,FUA
IT069F2003,IT069F,2003,30.1,FUA
IT069F2004,IT069F,2004,26.5,FUA
IT069F2005,IT069F,2005,28.1,FUA
IT069F2006,IT069F,2006,27.7,FUA
IT069F2007,IT069F,2007,25.7,FUA
IT069F2008,IT069F,2008,23.6,FUA
IT069F2009,IT069F,2009,24.4,FUA
IT069F2010,IT069F,2010,22.2,FUA
IT069F2011,IT069F,2011,24.8,FUA
IT069F2012,IT069F,2012,22.3,FUA
IT069F2013,IT069F,2013,21.2,FUA
IT069F2014,IT069F,2014,19.7,FUA
IT069F2015,IT069F,2015,21.1,FUA
IT069F2016,IT069F,2016,18.6,FUA
IT069F2017,IT069F,2017,18.6,FUA
IT069F2018,IT069F,2018,18.7,FUA
IT069F2019,IT069F,2019,17.2,FUA
IT069F2020,IT069F,2020,17.0,FUA
KOR23C1990,KOR23C,1990,27.3,CITY
KOR23C1995,KOR23C,1995,26.8,CITY
KOR23C2000,KOR23C,2000,26.6,CITY
KOR23C2001,KOR23C,2001,26.2,CITY
KOR23C2002,KOR23C,2002,26.3,CITY
KOR23C2003,KOR23C,2003,26.0,CITY
KOR23C2004,KOR23C,2004,25.3,CITY
KOR23C2005,KOR23C,2005,25.9,CITY
KOR23C2006,KOR23C,2006,26.1,CITY
KOR23C2007,KOR23C,2007,26.2,CITY
KOR23C2008,KOR23C,2008,25.9,CITY
KOR23C2009,KOR23C,2009,25.2,CITY
KOR23C2010,KOR23C,2010,22.7,CITY
KOR23C2011,KOR23C,2011,26.0,CITY
KOR23C2012,KOR23C,2012,26.7,CITY
KOR23C2013,KOR23C,2013,28.8,CITY
KOR23C2014,KOR23C,2014,29.5,CITY
KOR23C2015,KOR23C,2015,27.6,CITY
KOR23C2016,KOR23C,2016,28.0,CITY
KOR23C2017,KOR23C,2017,27.3,CITY
KOR23C2018,KOR23C,2018,27.2,CITY
KOR23C2019,KOR23C,2019,27.2,CITY
KOR23C2020,KOR23C,2020,27.4,CITY
TR012F1990,TR012F,1990,24.0,FUA
TR012F1995,TR012F,1995,23.1,FUA
TR012F2000,TR012F,2000,24.7,FUA
TR012F2001,TR012F,2001,23.0,FUA
TR012F2002,TR012F,2002,24.2,FUA
TR012F2003,TR012F,2003,22.2,FUA
TR012F2004,TR012F,2004,21.8,FUA
TR012F2005,TR012F,2005,22.0,FUA
TR012F2006,TR012F,2006,22.8,FUA
TR012F2007,TR012F,2007,22.6,FUA
TR012F2008,TR012F,2008,23.2,FUA
TR012F2009,TR012F,2009,23.7,FUA
TR012F2010,TR012F,2010,23.9,FUA
TR012F2011,TR012F,2011,23.4,FUA
TR012F2012,TR012F,2012,23.8,FUA
TR012F2013,TR012F,2013,23.7,FUA
TR012F2014,TR012F,2014,23.2,FUA
TR012F2015,TR012F,2015,23.9,FUA
TR012F2016,TR012F,2016,23.1,FUA
TR012F2017,TR012F,2017,22.1,FUA
TR012F2018,TR012F,2018,22.3,FUA
TR012F2019,TR012F,2019,23.7,FUA
TR012F2020,TR012F,2020,21.6,FUA
AT004C1990,AT004C,1990,24.7,CITY
AT004C1995,AT004C,1995,22.9,CITY
AT004C2000,AT004C,2000,20.0,CITY
AT004C2001,AT004C,2001,18.5,CITY
AT004C2002,AT004C,2002,18.4,CITY
AT004C2003,AT004C,2003,19.1,CITY
AT004C2004,AT004C,2004,16.8,CITY
AT004C2005,AT004C,2005,17.8,CITY
AT004C2006,AT004C,2006,18.6,CITY
AT004C2007,AT004C,2007,16.1,CITY
AT004C2008,AT004C,2008,15.2,CITY
AT004C2009,AT004C,2009,16.6,CITY
AT004C2010,AT004C,2010,15.9,CITY
AT004C2011,AT004C,2011,16.1,CITY
AT004C2012,AT004C,2012,14.5,CITY
AT004C2013,AT004C,2013,14.9,CITY
AT004C2014,AT004C,2014,12.6,CITY
AT004C2015,AT004C,2015,13.4,CITY
AT004C2016,AT004C,2016,12.7,CITY
AT004C2017,AT004C,2017,11.9,CITY
AT004C2018,AT004C,2018,12.6,CITY
AT004C2019,AT004C,2019,11.1,CITY
AT004C2020,AT004C,2020,11.0,CITY
DE098F1990,DE098F,1990,22.2,FUA
DE098F1995,DE098F,1995,20.4,FUA
DE098F2000,DE098F,2000,18.3,FUA
DE098F2001,DE098F,2001,17.6,FUA
DE098F2002,DE098F,2002,18.7,FUA
DE098F2003,DE098F,2003,19.7,FUA
DE098F2004,DE098F,2004,17.0,FUA
DE098F2005,DE098F,2005,17.0,FUA
DE098F2006,DE098F,2006,17.8,FUA
DE098F2007,DE098F,2007,17.1,FUA
DE098F2008,DE098F,2008,15.4,FUA
DE098F2009,DE098F,2009,15.4,FUA
DE098F2010,DE098F,2010,16.4,FUA
DE098F2011,DE098F,2011,16.3,FUA
DE098F2012,DE098F,2012,13.9,FUA
DE098F2013,DE098F,2013,13.1,FUA
DE098F2014,DE098F,2014,12.8,FUA
DE098F2015,DE098F,2015,12.9,FUA
DE098F2016,DE098F,2016,11.9,FUA
DE098F2017,DE098F,2017,12.5,FUA
DE098F2018,DE098F,2018,12.1,FUA
DE098F2019,DE098F,2019,11.6,FUA
DE098F2020,DE098F,2020,10.8,FUA
IE004F1990,IE004F,1990,10.8,FUA
IE004F1995,IE004F,1995,10.3,FUA
IE004F2000,IE004F,2000,11.0,FUA
IE004F2001,IE004F,2001,10.4,FUA
IE004F2002,IE004F,2002,10.7,FUA
IE004F2003,IE004F,2003,12.8,FUA
IE004F2004,IE004F,2004,9.6,FUA
IE004F2005,IE004F,2005,10.5,FUA
IE004F2006,IE004F,2006,10.8,FUA
IE004F2007,IE004F,2007,10.3,FUA
IE004F2008,IE004F,2008,9.7,FUA
IE004F2009,IE004F,2009,9.5,FUA
IE004F2010,IE004F,2010,9.4,FUA
IE004F2011,IE004F,2011,9.4,FUA
IE004F2012,IE004F,2012,8.4,FUA
IE004F2013,IE004F,2013,8.3,FUA
IE004F2014,IE004F,2014,7.8,FUA
IE004F2015,IE004F,2015,7.9,FUA
IE004F2016,IE004F,2016,7.3,FUA
IE004F2017,IE004F,2017,7.5,FUA
IE004F2018,IE004F,2018,7.5,FUA
IE004F2019,IE004F,2019,7.1,FUA
IE004F2020,IE004F,2020,7.2,FUA
FR017F1990,FR017F,1990,20.6,FUA
FR017F1995,FR017F,1995,19.6,FUA
FR017F2000,FR017F,2000,17.5,FUA
FR017F2001,FR017F,2001,16.6,FUA
FR017F2002,FR017F,2002,17.1,FUA
FR017F2003,FR017F,2003,18.5,FUA
FR017F2004,FR017F,2004,16.3,FUA
FR017F2005,FR017F,2005,16.4,FUA
FR017F2006,FR017F,2006,17.8,FUA
FR017F2007,FR017F,2007,16.3,FUA
FR017F2008,FR017F,2008,15.2,FUA
FR017F2009,FR017F,2009,15.2,FUA
FR017F2010,FR017F,2010,15.7,FUA
FR017F2011,FR017F,2011,15.3,FUA
FR017F2012,FR017F,2012,14.3,FUA
FR017F2013,FR017F,2013,13.8,FUA
FR017F2014,FR017F,2014,11.8,FUA
FR017F2015,FR017F,2015,12.6,FUA
FR017F2016,FR017F,2016,11.6,FUA
FR017F2017,FR017F,2017,11.9,FUA
FR017F2018,FR017F,2018,11.8,FUA
FR017F2019,FR017F,2019,10.7,FUA
FR017F2020,FR017F,2020,10.6,FUA
MEX32F1990,MEX32F,1990,37.1,FUA
MEX32F1995,MEX32F,1995,36.1,FUA
MEX32F2000,MEX32F,2000,34.9,FUA
MEX32F2001,MEX32F,2001,27.4,FUA
MEX32F2002,MEX32F,2002,28.3,FUA
MEX32F2003,MEX32F,2003,29.0,FUA
MEX32F2004,MEX32F,2004,26.4,FUA
MEX32F2005,MEX32F,2005,26.0,FUA
MEX32F2006,MEX32F,2006,27.3,FUA
MEX32F2007,MEX32F,2007,26.8,FUA
MEX32F2008,MEX32F,2008,24.5,FUA
MEX32F2009,MEX32F,2009,23.4,FUA
MEX32F2010,MEX32F,2010,22.8,FUA
MEX32F2011,MEX32F,2011,25.7,FUA
MEX32F2012,MEX32F,2012,22.6,FUA
MEX32F2013,MEX32F,2013,23.5,FUA
MEX32F2014,MEX32F,2014,22.2,FUA
MEX32F2015,MEX32F,2015,21.8,FUA
MEX32F2016,MEX32F,2016,21.4,FUA
MEX32F2017,MEX32F,2017,20.5,FUA
MEX32F2018,MEX32F,2018,18.6,FUA
MEX32F2019,MEX32F,2019,16.7,FUA
MEX32F2020,MEX32F,2020,16.2,FUA
UK572F1990,UK572F,1990,19.8,FUA
UK572F1995,UK572F,1995,19.0,FUA
UK572F2000,UK572F,2000,17.0,FUA
UK572F2001,UK572F,2001,14.8,FUA
UK572F2002,UK572F,2002,15.3,FUA
UK572F2003,UK572F,2003,18.6,FUA
UK572F2004,UK572F,2004,14.7,FUA
UK572F2005,UK572F,2005,15.2,FUA
UK572F2006,UK572F,2006,15.2,FUA
UK572F2007,UK572F,2007,15.4,FUA
UK572F2008,UK572F,2008,14.6,FUA
UK572F2009,UK572F,2009,13.4,FUA
UK572F2010,UK572F,2010,13.3,FUA
UK572F2011,UK572F,2011,13.5,FUA
UK572F2012,UK572F,2012,11.9,FUA
UK572F2013,UK572F,2013,12.2,FUA
UK572F2014,UK572F,2014,11.5,FUA
UK572F2015,UK572F,2015,11.0,FUA
UK572F2016,UK572F,2016,10.9,FUA
UK572F2017,UK572F,2017,10.7,FUA
UK572F2018,UK572F,2018,10.6,FUA
UK572F2019,UK572F,2019,10.2,FUA
UK572F2020,UK572F,2020,10.6,FUA
NZL13C1990,NZL13C,1990,6.8,CITY
NZL13C1995,NZL13C,1995,6.7,CITY
NZL13C2000,NZL13C,2000,6.8,CITY
NZL13C2001,NZL13C,2001,6.8,CITY
NZL13C2002,NZL13C,2002,6.5,CITY
NZL13C2003,NZL13C,2003,6.2,CITY
NZL13C2004,NZL13C,2004,6.2,CITY
NZL13C2005,NZL13C,2005,6.2,CITY
NZL13C2006,NZL13C,2006,6.2,CITY
NZL13C2007,NZL13C,2007,6.2,CITY
NZL13C2008,NZL13C,2008,6.2,CITY
NZL13C2009,NZL13C,2009,6.4,CITY
NZL13C2010,NZL13C,2010,6.7,CITY
NZL13C2011,NZL13C,2011,6.6,CITY
NZL13C2012,NZL13C,2012,6.6,CITY
NZL13C2013,NZL13C,2013,6.5,CITY
NZL13C2014,NZL13C,2014,6.3,CITY
NZL13C2015,NZL13C,2015,6.3,CITY
NZL13C2016,NZL13C,2016,6.4,CITY
NZL13C2017,NZL13C,2017,6.6,CITY
NZL13C2018,NZL13C,2018,6.9,CITY
NZL13C2019,NZL13C,2019,7.1,CITY
NZL13C2020,NZL13C,2020,6.7,CITY
UK003C1990,UK003C,1990,22.0,CITY
UK003C1995,UK003C,1995,20.9,CITY
UK003C2000,UK003C,2000,18.6,CITY
UK003C2001,UK003C,2001,16.3,CITY
UK003C2002,UK003C,2002,17.1,CITY
UK003C2003,UK003C,2003,20.0,CITY
UK003C2004,UK003C,2004,15.7,CITY
UK003C2005,UK003C,2005,16.6,CITY
UK003C2006,UK003C,2006,16.1,CITY
UK003C2007,UK003C,2007,16.3,CITY
UK003C2008,UK003C,2008,15.4,CITY
UK003C2009,UK003C,2009,14.3,CITY
UK003C2010,UK003C,2010,13.7,CITY
UK003C2011,UK003C,2011,14.2,CITY
UK003C2012,UK003C,2012,12.9,CITY
UK003C2013,UK003C,2013,12.4,CITY
UK003C2014,UK003C,2014,12.3,CITY
UK003C2015,UK003C,2015,11.7,CITY
UK003C2016,UK003C,2016,11.4,CITY
UK003C2017,UK003C,2017,11.5,CITY
UK003C2018,UK003C,2018,11.6,CITY
UK003C2019,UK003C,2019,11.4,CITY
UK003C2020,UK003C,2020,11.2,CITY
NZL55C1990,NZL55C,1990,6.4,CITY
NZL55C1995,NZL55C,1995,6.2,CITY
NZL55C2000,NZL55C,2000,6.1,CITY
NZL55C2001,NZL55C,2001,6.2,CITY
NZL55C2002,NZL55C,2002,5.9,CITY
NZL55C2003,NZL55C,2003,5.9,CITY
NZL55C2004,NZL55C,2004,5.7,CITY
NZL55C2005,NZL55C,2005,5.8,CITY
NZL55C2006,NZL55C,2006,5.7,CITY
NZL55C2007,NZL55C,2007,5.8,CITY
NZL55C2008,NZL55C,2008,5.8,CITY
NZL55C2009,NZL55C,2009,6.0,CITY
NZL55C2010,NZL55C,2010,6.2,CITY
NZL55C2011,NZL55C,2011,6.0,CITY
NZL55C2012,NZL55C,2012,6.1,CITY
NZL55C2013,NZL55C,2013,6.0,CITY
NZL55C2014,NZL55C,2014,5.9,CITY
NZL55C2015,NZL55C,2015,5.9,CITY
NZL55C2016,NZL55C,2016,6.0,CITY
NZL55C2017,NZL55C,2017,6.0,CITY
NZL55C2018,NZL55C,2018,6.4,CITY
NZL55C2019,NZL55C,2019,6.6,CITY
NZL55C2020,NZL55C,2020,5.8,CITY
IT065F1990,IT065F,1990,28.9,FUA
IT065F1995,IT065F,1995,27.3,FUA
IT065F2000,IT065F,2000,25.3,FUA
IT065F2001,IT065F,2001,22.5,FUA
IT065F2002,IT065F,2002,24.2,FUA
IT065F2003,IT065F,2003,25.6,FUA
IT065F2004,IT065F,2004,22.5,FUA
IT065F2005,IT065F,2005,23.5,FUA
IT065F2006,IT065F,2006,23.1,FUA
IT065F2007,IT065F,2007,21.9,FUA
IT065F2008,IT065F,2008,20.7,FUA
IT065F2009,IT065F,2009,21.0,FUA
IT065F2010,IT065F,2010,19.7,FUA
IT065F2011,IT065F,2011,21.1,FUA
IT065F2012,IT065F,2012,18.8,FUA
IT065F2013,IT065F,2013,18.0,FUA
IT065F2014,IT065F,2014,16.7,FUA
IT065F2015,IT065F,2015,17.8,FUA
IT065F2016,IT065F,2016,15.8,FUA
IT065F2017,IT065F,2017,15.5,FUA
IT065F2018,IT065F,2018,16.2,FUA
IT065F2019,IT065F,2019,14.3,FUA
IT065F2020,IT065F,2020,14.3,FUA
USA176F1990,USA176F,1990,12.5,FUA
USA176F1995,USA176F,1995,11.9,FUA
USA176F2000,USA176F,2000,11.1,FUA
USA176F2001,USA176F,2001,11.0,FUA
USA176F2002,USA176F,2002,11.4,FUA
USA176F2003,USA176F,2003,10.7,FUA
USA176F2004,USA176F,2004,9.4,FUA
USA176F2005,USA176F,2005,10.5,FUA
USA176F2006,USA176F,2006,9.8,FUA
USA176F2007,USA176F,2007,9.8,FUA
USA176F2008,USA176F,2008,9.0,FUA
USA176F2009,USA176F,2009,8.1,FUA
USA176F2010,USA176F,2010,8.0,FUA
USA176F2011,USA176F,2011,8.1,FUA
USA176F2012,USA176F,2012,8.0,FUA
USA176F2013,USA176F,2013,7.6,FUA
USA176F2014,USA176F,2014,7.3,FUA
USA176F2015,USA176F,2015,7.3,FUA
USA176F2016,USA176F,2016,7.4,FUA
USA176F2017,USA176F,2017,6.9,FUA
USA176F2018,USA176F,2018,6.9,FUA
USA176F2019,USA176F,2019,6.2,FUA
USA176F2020,USA176F,2020,6.7,FUA
ES087C1990,ES087C,1990,16.3,CITY
ES087C1995,ES087C,1995,14.7,CITY
ES087C2000,ES087C,2000,16.0,CITY
ES087C2001,ES087C,2001,15.9,CITY
ES087C2002,ES087C,2002,16.5,CITY
ES087C2003,ES087C,2003,16.2,CITY
ES087C2004,ES087C,2004,15.1,CITY
ES087C2005,ES087C,2005,14.9,CITY
ES087C2006,ES087C,2006,15.3,CITY
ES087C2007,ES087C,2007,14.8,CITY
ES087C2008,ES087C,2008,13.3,CITY
ES087C2009,ES087C,2009,13.9,CITY
ES087C2010,ES087C,2010,13.0,CITY
ES087C2011,ES087C,2011,14.6,CITY
ES087C2012,ES087C,2012,13.0,CITY
ES087C2013,ES087C,2013,12.1,CITY
ES087C2014,ES087C,2014,11.2,CITY
ES087C2015,ES087C,2015,11.9,CITY
ES087C2016,ES087C,2016,11.2,CITY
ES087C2017,ES087C,2017,10.6,CITY
ES087C2018,ES087C,2018,10.6,CITY
ES087C2019,ES087C,2019,9.6,CITY
ES087C2020,ES087C,2020,10.2,CITY
IT079C1990,IT079C,1990,42.7,CITY
IT079C1995,IT079C,1995,39.9,CITY
IT079C2000,IT079C,2000,36.5,CITY
IT079C2001,IT079C,2001,30.5,CITY
IT079C2002,IT079C,2002,33.0,CITY
IT079C2003,IT079C,2003,35.6,CITY
IT079C2004,IT079C,2004,32.1,CITY
IT079C2005,IT079C,2005,32.5,CITY
IT079C2006,IT079C,2006,32.6,CITY
IT079C2007,IT079C,2007,30.7,CITY
IT079C2008,IT079C,2008,28.7,CITY
IT079C2009,IT079C,2009,28.4,CITY
IT079C2010,IT079C,2010,27.6,CITY
IT079C2011,IT079C,2011,29.4,CITY
IT079C2012,IT079C,2012,25.2,CITY
IT079C2013,IT079C,2013,24.8,CITY
IT079C2014,IT079C,2014,23.0,CITY
IT079C2015,IT079C,2015,23.9,CITY
IT079C2016,IT079C,2016,20.9,CITY
IT079C2017,IT079C,2017,21.6,CITY
IT079C2018,IT079C,2018,22.2,CITY
IT079C2019,IT079C,2019,19.8,CITY
IT079C2020,IT079C,2020,19.4,CITY
USA65F1990,USA65F,1990,10.3,FUA
USA65F1995,USA65F,1995,10.6,FUA
USA65F2000,USA65F,2000,11.3,FUA
USA65F2001,USA65F,2001,10.1,FUA
USA65F2002,USA65F,2002,9.6,FUA
USA65F2003,USA65F,2003,9.1,FUA
USA65F2004,USA65F,2004,9.0,FUA
USA65F2005,USA65F,2005,9.8,FUA
USA65F2006,USA65F,2006,8.9,FUA
USA65F2007,USA65F,2007,9.2,FUA
USA65F2008,USA65F,2008,7.8,FUA
USA65F2009,USA65F,2009,7.8,FUA
USA65F2010,USA65F,2010,7.3,FUA
USA65F2011,USA65F,2011,7.4,FUA
USA65F2012,USA65F,2012,7.2,FUA
USA65F2013,USA65F,2013,7.1,FUA
USA65F2014,USA65F,2014,7.0,FUA
USA65F2015,USA65F,2015,6.8,FUA
USA65F2016,USA65F,2016,6.0,FUA
USA65F2017,USA65F,2017,5.6,FUA
USA65F2018,USA65F,2018,5.6,FUA
USA65F2019,USA65F,2019,5.4,FUA
USA65F2020,USA65F,2020,6.1,FUA
UK011C1990,UK011C,1990,19.9,CITY
UK011C1995,UK011C,1995,18.9,CITY
UK011C2000,UK011C,2000,17.6,CITY
UK011C2001,UK011C,2001,15.9,CITY
UK011C2002,UK011C,2002,16.2,CITY
UK011C2003,UK011C,2003,19.7,CITY
UK011C2004,UK011C,2004,15.9,CITY
UK011C2005,UK011C,2005,15.9,CITY
UK011C2006,UK011C,2006,15.7,CITY
UK011C2007,UK011C,2007,16.2,CITY
UK011C2008,UK011C,2008,15.2,CITY
UK011C2009,UK011C,2009,13.9,CITY
UK011C2010,UK011C,2010,13.9,CITY
UK011C2011,UK011C,2011,14.2,CITY
UK011C2012,UK011C,2012,12.5,CITY
UK011C2013,UK011C,2013,12.6,CITY
UK011C2014,UK011C,2014,11.8,CITY
UK011C2015,UK011C,2015,11.5,CITY
UK011C2016,UK011C,2016,11.2,CITY
UK011C2017,UK011C,2017,11.1,CITY
UK011C2018,UK011C,2018,10.9,CITY
UK011C2019,UK011C,2019,10.6,CITY
UK011C2020,UK011C,2020,10.9,CITY
FR039C1990,FR039C,1990,17.8,CITY
FR039C1995,FR039C,1995,16.9,CITY
FR039C2000,FR039C,2000,15.2,CITY
FR039C2001,FR039C,2001,15.1,CITY
FR039C2002,FR039C,2002,14.7,CITY
FR039C2003,FR039C,2003,16.3,CITY
FR039C2004,FR039C,2004,13.6,CITY
FR039C2005,FR039C,2005,14.1,CITY
FR039C2006,FR039C,2006,15.7,CITY
FR039C2007,FR039C,2007,14.1,CITY
FR039C2008,FR039C,2008,13.2,CITY
FR039C2009,FR039C,2009,13.8,CITY
FR039C2010,FR039C,2010,13.2,CITY
FR039C2011,FR039C,2011,13.6,CITY
FR039C2012,FR039C,2012,12.4,CITY
FR039C2013,FR039C,2013,12.6,CITY
FR039C2014,FR039C,2014,10.5,CITY
FR039C2015,FR039C,2015,11.5,CITY
FR039C2016,FR039C,2016,10.6,CITY
FR039C2017,FR039C,2017,9.9,CITY
FR039C2018,FR039C,2018,10.1,CITY
FR039C2019,FR039C,2019,9.4,CITY
FR039C2020,FR039C,2020,9.0,CITY
MEX80F1990,MEX80F,1990,28.6,FUA
MEX80F1995,MEX80F,1995,28.0,FUA
MEX80F2000,MEX80F,2000,28.1,FUA
MEX80F2001,MEX80F,2001,23.6,FUA
MEX80F2002,MEX80F,2002,23.7,FUA
MEX80F2003,MEX80F,2003,22.7,FUA
MEX80F2004,MEX80F,2004,21.0,FUA
MEX80F2005,MEX80F,2005,21.4,FUA
MEX80F2006,MEX80F,2006,21.8,FUA
MEX80F2007,MEX80F,2007,21.6,FUA
MEX80F2008,MEX80F,2008,20.9,FUA
MEX80F2009,MEX80F,2009,18.8,FUA
MEX80F2010,MEX80F,2010,18.0,FUA
MEX80F2011,MEX80F,2011,20.8,FUA
MEX80F2012,MEX80F,2012,17.9,FUA
MEX80F2013,MEX80F,2013,18.4,FUA
MEX80F2014,MEX80F,2014,17.9,FUA
MEX80F2015,MEX80F,2015,17.7,FUA
MEX80F2016,MEX80F,2016,17.2,FUA
MEX80F2017,MEX80F,2017,17.2,FUA
MEX80F2018,MEX80F,2018,15.3,FUA
MEX80F2019,MEX80F,2019,13.2,FUA
MEX80F2020,MEX80F,2020,13.3,FUA
NL035C1990,NL035C,1990,23.2,CITY
NL035C1995,NL035C,1995,21.8,CITY
NL035C2000,NL035C,2000,19.3,CITY
NL035C2001,NL035C,2001,17.6,CITY
NL035C2002,NL035C,2002,18.4,CITY
NL035C2003,NL035C,2003,19.4,CITY
NL035C2004,NL035C,2004,17.9,CITY
NL035C2005,NL035C,2005,17.4,CITY
NL035C2006,NL035C,2006,18.1,CITY
NL035C2007,NL035C,2007,17.0,CITY
NL035C2008,NL035C,2008,16.3,CITY
NL035C2009,NL035C,2009,15.9,CITY
NL035C2010,NL035C,2010,16.9,CITY
NL035C2011,NL035C,2011,15.8,CITY
NL035C2012,NL035C,2012,14.4,CITY
NL035C2013,NL035C,2013,13.4,CITY
NL035C2014,NL035C,2014,12.5,CITY
NL035C2015,NL035C,2015,13.2,CITY
NL035C2016,NL035C,2016,11.9,CITY
NL035C2017,NL035C,2017,12.8,CITY
NL035C2018,NL035C,2018,12.0,CITY
NL035C2019,NL035C,2019,11.3,CITY
NL035C2020,NL035C,2020,11.0,CITY
PT009C1990,PT009C,1990,12.8,CITY
PT009C1995,PT009C,1995,12.9,CITY
PT009C2000,PT009C,2000,13.5,CITY
PT009C2001,PT009C,2001,13.5,CITY
PT009C2002,PT009C,2002,13.2,CITY
PT009C2003,PT009C,2003,13.7,CITY
PT009C2004,PT009C,2004,13.2,CITY
PT009C2005,PT009C,2005,12.7,CITY
PT009C2006,PT009C,2006,13.5,CITY
PT009C2007,PT009C,2007,13.1,CITY
PT009C2008,PT009C,2008,11.4,CITY
PT009C2009,PT009C,2009,11.3,CITY
PT009C2010,PT009C,2010,11.1,CITY
PT009C2011,PT009C,2011,11.7,CITY
PT009C2012,PT009C,2012,10.1,CITY
PT009C2013,PT009C,2013,9.8,CITY
PT009C2014,PT009C,2014,9.4,CITY
PT009C2015,PT009C,2015,10.0,CITY
PT009C2016,PT009C,2016,9.0,CITY
PT009C2017,PT009C,2017,9.4,CITY
PT009C2018,PT009C,2018,9.2,CITY
PT009C2019,PT009C,2019,8.2,CITY
PT009C2020,PT009C,2020,8.7,CITY
IE003C1990,IE003C,1990,17.4,CITY
IE003C1995,IE003C,1995,16.5,CITY
IE003C2000,IE003C,2000,15.3,CITY
IE003C2001,IE003C,2001,14.4,CITY
