id,REF_AREA,TIME_PERIOD,RIVER_FLOOD_VALUE,TERRITORIAL_LEVEL
UK561C2000,UK561C,2000,0.0,CITY
UK561C2015,UK561C,2015,0.0,CITY
CZ014C2000,CZ014C,2000,11.5,CITY
CZ014C2015,CZ014C,2015,10.6,CITY
USA92F2000,USA92F,2000,0.0,FUA
USA92F2015,USA92F,2015,0.0,FUA
UK007F2000,UK007F,2000,0.0,FUA
UK007F2015,UK007F,2015,0.0,FUA
MEX52F2000,MEX52F,2000,0.0,FUA
MEX52F2015,MEX52F,2015,0.0,FUA
UK044F2000,UK044F,2000,1.7,FUA
UK044F2015,UK044F,2015,1.8,FUA
IT017C2000,IT017C,2000,0.0,CITY
IT017C2015,IT017C,2015,0.0,CITY
IT004C2000,IT004C,2000,11.7,CITY
IT004C2015,IT004C,2015,11.7,CITY
PL032C2000,PL032C,2000,0.0,CITY
PL032C2015,PL032C,2015,0.0,CITY
ES071F2000,ES071F,2000,6.9,FUA
ES071F2015,ES071F,2015,6.9,FUA
CZ016F2000,CZ016F,2000,0.0,FUA
CZ016F2015,CZ016F,2015,0.0,FUA
USA144C2000,USA144C,2000,0.0,CITY
USA144C2015,USA144C,2015,0.0,CITY
MEX73F2000,MEX73F,2000,0.0,FUA
MEX73F2015,MEX73F,2015,0.0,FUA
HU014C2000,HU014C,2000,5.8,CITY
HU014C2015,HU014C,2015,7.1,CITY
CH012C2000,CH012C,2000,0.0,CITY
CH012C2015,CH012C,2015,0.0,CITY
MEX24F2000,MEX24F,2000,0.0,FUA
MEX24F2015,MEX24F,2015,0.0,FUA
BG003C2000,BG003C,2000,3.7,CITY
BG003C2015,BG003C,2015,3.7,CITY
MEX42C2000,MEX42C,2000,4.9,CITY
MEX42C2015,MEX42C,2015,5.1,CITY
USA44C2000,USA44C,2000,2.0,CITY
USA44C2015,USA44C,2015,2.0,CITY
NL040C2000,NL040C,2000,3.3,CITY
NL040C2015,NL040C,2015,3.4,CITY
FR077F2000,FR077F,2000,12.9,FUA
FR077F2015,FR077F,2015,13.4,FUA
EL012C2000,EL012C,2000,0.3,CITY
EL012C2015,EL012C,2015,0.5,CITY
CAN21C2000,CAN21C,2000,6.7,CITY
CAN21C2015,CAN21C,2015,6.7,CITY
IT066C2000,IT066C,2000,2.2,CITY
IT066C2015,IT066C,2015,2.1,CITY
PL011F2000,PL011F,2000,0.8,FUA
PL011F2015,PL011F,2015,0.9,FUA
CZ012C2000,CZ012C,2000,0.0,CITY
CZ012C2015,CZ012C,2015,0.0,CITY
PL026F2000,PL026F,2000,2.6,FUA
PL026F2015,PL026F,2015,3.1,FUA
DE115F2000,DE115F,2000,1.2,FUA
DE115F2015,DE115F,2015,1.2,FUA
PL018C2000,PL018C,2000,6.2,CITY
PL018C2015,PL018C,2015,5.2,CITY
USA86F2000,USA86F,2000,4.8,FUA
USA86F2015,USA86F,2015,4.8,FUA
PT006C2000,PT006C,2000,0.7,CITY
PT006C2015,PT006C,2015,0.7,CITY
USA173F2000,USA173F,2000,3.4,FUA
USA173F2015,USA173F,2015,3.3,FUA
USA78C2000,USA78C,2000,3.9,CITY
USA78C2015,USA78C,2015,3.8,CITY
KOR03C2000,KOR03C,2000,10.2,CITY
KOR03C2015,KOR03C,2015,11.3,CITY
PT012C2000,PT012C,2000,0.0,CITY
PT012C2015,PT012C,2015,0.0,CITY
FR005C2000,FR005C,2000,22.8,CITY
FR005C2015,FR005C,2015,23.7,CITY
NL015F2000,NL015F,2000,0.2,FUA
NL015F2015,NL015F,2015,0.3,FUA
FR010F2000,FR010F,2000,26.0,FUA
FR010F2015,FR010F,2015,25.1,FUA
CAN15F2000,CAN15F,2000,6.6,FUA
CAN15F2015,CAN15F,2015,6.6,FUA
FR042C2000,FR042C,2000,0.0,CITY
FR042C2015,FR042C,2015,0.0,CITY
USA129F2000,USA129F,2000,1.9,FUA
USA129F2015,USA129F,2015,1.9,FUA
USA80F2000,USA80F,2000,1.6,FUA
USA80F2015,USA80F,2015,1.5,FUA
BG003F2000,BG003F,2000,4.5,FUA
BG003F2015,BG003F,2015,4.7,FUA
IT037C2000,IT037C,2000,0.0,CITY
IT037C2015,IT037C,2015,0.0,CITY
AT003C2000,AT003C,2000,36.4,CITY
AT003C2015,AT003C,2015,36.8,CITY
IT054C2000,IT054C,2000,0.0,CITY
IT054C2015,IT054C,2015,0.0,CITY
MEX14C2000,MEX14C,2000,0.0,CITY
MEX14C2015,MEX14C,2015,0.0,CITY
CH009C2000,CH009C,2000,0.0,CITY
CH009C2015,CH009C,2015,0.0,CITY
KOR02F2000,KOR02F,2000,10.9,FUA
KOR02F2015,KOR02F,2015,11.7,FUA
FI003C2000,FI003C,2000,16.2,CITY
FI003C2015,FI003C,2015,15.6,CITY
USA194C2000,USA194C,2000,0.0,CITY
USA194C2015,USA194C,2015,0.0,CITY
FR049C2000,FR049C,2000,0.0,CITY
FR049C2015,FR049C,2015,0.0,CITY
JPN12F2000,JPN12F,2000,0.1,FUA
JPN12F2015,JPN12F,2015,0.1,FUA
NL040F2000,NL040F,2000,3.3,FUA
NL040F2015,NL040F,2015,3.4,FUA
PL062C2000,PL062C,2000,0.0,CITY
PL062C2015,PL062C,2015,0.0,CITY
DE033C2000,DE033C,2000,8.0,CITY
DE033C2015,DE033C,2015,8.2,CITY
HU019F2000,HU019F,2000,0.3,FUA
HU019F2015,HU019F,2015,0.3,FUA
NL035C2000,NL035C,2000,33.8,CITY
NL035C2015,NL035C,2015,35.3,CITY
CL020C2000,CL020C,2000,2.5,CITY
CL020C2015,CL020C,2015,2.6,CITY
EL001C2000,EL001C,2000,0.0,CITY
EL001C2015,EL001C,2015,0.0,CITY
KOR17C2000,KOR17C,2000,4.8,CITY
KOR17C2015,KOR17C,2015,5.1,CITY
PL005F2000,PL005F,2000,9.8,FUA
PL005F2015,PL005F,2015,9.6,FUA
NL029C2000,NL029C,2000,0.0,CITY
NL029C2015,NL029C,2015,0.0,CITY
AT004F2000,AT004F,2000,19.7,FUA
AT004F2015,AT004F,2015,19.8,FUA
AUS08C2000,AUS08C,2000,0.1,CITY
AUS08C2015,AUS08C,2015,0.1,CITY
NL017F2000,NL017F,2000,1.6,FUA
NL017F2015,NL017F,2015,2.1,FUA
ES015C2000,ES015C,2000,0.0,CITY
ES015C2015,ES015C,2015,0.0,CITY
CAN06F2000,CAN06F,2000,3.7,FUA
CAN06F2015,CAN06F,2015,3.6,FUA
FR070C2000,FR070C,2000,0.0,CITY
FR070C2015,FR070C,2015,0.0,CITY
TR004F2000,TR004F,2000,2.0,FUA
TR004F2015,TR004F,2015,1.9,FUA
FR073F2000,FR073F,2000,12.4,FUA
FR073F2015,FR073F,2015,11.6,FUA
RO010C2000,RO010C,2000,15.6,CITY
RO010C2015,RO010C,2015,15.5,CITY
PL031C2000,PL031C,2000,0.0,CITY
PL031C2015,PL031C,2015,0.0,CITY
NZL59C2000,NZL59C,2000,0.0,CITY
NZL59C2015,NZL59C,2015,0.0,CITY
PL003C2000,PL003C,2000,22.7,CITY
PL003C2015,PL003C,2015,23.3,CITY
IT014C2000,IT014C,2000,25.8,CITY
IT014C2015,IT014C,2015,25.8,CITY
FR040F2000,FR040F,2000,10.0,FUA
FR040F2015,FR040F,2015,9.8,FUA
DE069F2000,DE069F,2000,6.7,FUA
DE069F2015,DE069F,2015,6.7,FUA
MEX91F2000,MEX91F,2000,0.0,FUA
MEX91F2015,MEX91F,2015,0.0,FUA
RO019F2000,RO019F,2000,5.5,FUA
RO019F2015,RO019F,2015,5.9,FUA
USA15F2000,USA15F,2000,4.5,FUA
USA15F2015,USA15F,2015,4.6,FUA
PL058C2000,PL058C,2000,0.0,CITY
PL058C2015,PL058C,2015,0.0,CITY
AT004C2000,AT004C,2000,22.4,CITY
AT004C2015,AT004C,2015,22.8,CITY
USA142C2000,USA142C,2000,0.9,CITY
USA142C2015,USA142C,2015,0.9,CITY
USA145F2000,USA145F,2000,0.0,FUA
USA145F2015,USA145F,2015,0.0,FUA
DE069C2000,DE069C,2000,0.4,CITY
DE069C2015,DE069C,2015,0.4,CITY
BG009F2000,BG009F,2000,5.2,FUA
BG009F2015,BG009F,2015,6.0,FUA
MEX22C2000,MEX22C,2000,2.9,CITY
MEX22C2015,MEX22C,2015,2.8,CITY
JPN32F2000,JPN32F,2000,0.0,FUA
JPN32F2015,JPN32F,2015,0.0,FUA
CL024C2000,CL024C,2000,0.0,CITY
CL024C2015,CL024C,2015,0.0,CITY
IT063C2000,IT063C,2000,4.8,CITY
IT063C2015,IT063C,2015,5.2,CITY
RO003C2000,RO003C,2000,6.5,CITY
RO003C2015,RO003C,2015,7.6,CITY
JPN17F2000,JPN17F,2000,0.0,FUA
JPN17F2015,JPN17F,2015,0.0,FUA
USA06C2000,USA06C,2000,5.1,CITY
USA06C2015,USA06C,2015,5.0,CITY
IT076F2000,IT076F,2000,11.5,FUA
IT076F2015,IT076F,2015,11.9,FUA
DE066C2000,DE066C,2000,44.4,CITY
DE066C2015,DE066C,2015,43.9,CITY
USA60F2000,USA60F,2000,34.1,FUA
USA60F2015,USA60F,2015,35.7,FUA
DE016C2000,DE016C,2000,0.0,CITY
DE016C2015,DE016C,2015,0.0,CITY
PL041C2000,PL041C,2000,0.0,CITY
PL041C2015,PL041C,2015,0.0,CITY
UK582C2000,UK582C,2000,0.0,CITY
UK582C2015,UK582C,2015,0.0,CITY
MEX33C2000,MEX33C,2000,0.5,CITY
MEX33C2015,MEX33C,2015,0.5,CITY
FR011C2000,FR011C,2000,0.0,CITY
FR011C2015,FR011C,2015,0.0,CITY
COL06C2000,COL06C,2000,0.3,CITY
COL06C2015,COL06C,2015,0.2,CITY
PT009C2000,PT009C,2000,0.0,CITY
PT009C2015,PT009C,2015,0.0,CITY
USA153F2000,USA153F,2000,3.3,FUA
USA153F2015,USA153F,2015,3.0,FUA
CAN25C2000,CAN25C,2000,19.2,CITY
CAN25C2015,CAN25C,2015,19.1,CITY
NL006C2000,NL006C,2000,0.2,CITY
NL006C2015,NL006C,2015,0.2,CITY
IS001C2000,IS001C,2000,0.0,CITY
IS001C2015,IS001C,2015,0.0,CITY
EE001F2000,EE001F,2000,2.7,FUA
EE001F2015,EE001F,2015,3.1,FUA
BG016C2000,BG016C,2000,7.8,CITY
BG016C2015,BG016C,2015,9.0,CITY
JPN21F2000,JPN21F,2000,0.0,FUA
JPN21F2015,JPN21F,2015,0.0,FUA
PL004F2000,PL004F,2000,38.2,FUA
PL004F2015,PL004F,2015,37.1,FUA
COL12C2000,COL12C,2000,0.0,CITY
COL12C2015,COL12C,2015,0.0,CITY
USA168C2000,USA168C,2000,10.5,CITY
USA168C2015,USA168C,2015,10.5,CITY
ES007C2000,ES007C,2000,24.7,CITY
ES007C2015,ES007C,2015,24.5,CITY
DE018F2000,DE018F,2000,24.4,FUA
DE018F2015,DE018F,2015,25.4,FUA
FR024C2000,FR024C,2000,10.9,CITY
FR024C2015,FR024C,2015,11.0,CITY
DE125C2000,DE125C,2000,37.7,CITY
DE125C2015,DE125C,2015,37.2,CITY
UK022F2000,UK022F,2000,1.7,FUA
UK022F2015,UK022F,2015,1.8,FUA
JPN55C2000,JPN55C,2000,0.0,CITY
JPN55C2015,JPN55C,2015,0.0,CITY
BG013F2000,BG013F,2000,14.5,FUA
BG013F2015,BG013F,2015,14.8,FUA
DE049F2000,DE049F,2000,0.0,FUA
DE049F2015,DE049F,2015,0.0,FUA
FR009C2000,FR009C,2000,50.2,CITY
FR009C2015,FR009C,2015,50.9,CITY
NZL05C2000,NZL05C,2000,0.0,CITY
NZL05C2015,NZL05C,2015,0.0,CITY
USA150F2000,USA150F,2000,17.4,FUA
USA150F2015,USA150F,2015,17.3,FUA
DE073C2000,DE073C,2000,56.6,CITY
DE073C2015,DE073C,2015,57.2,CITY
JPN41F2000,JPN41F,2000,0.0,FUA
JPN41F2015,JPN41F,2015,0.0,FUA
IT045C2000,IT045C,2000,1.4,CITY
IT045C2015,IT045C,2015,1.4,CITY
NL043F2000,NL043F,2000,31.3,FUA
NL043F2015,NL043F,2015,34.0,FUA
NO003F2000,NO003F,2000,12.0,FUA
NO003F2015,NO003F,2015,11.7,FUA
DE077C2000,DE077C,2000,19.4,CITY
DE077C2015,DE077C,2015,20.8,CITY
KOR20C2000,KOR20C,2000,0.0,CITY
KOR20C2015,KOR20C,2015,0.0,CITY
USA73C2000,USA73C,2000,5.9,CITY
USA73C2015,USA73C,2015,5.9,CITY
USA45F2000,USA45F,2000,2.3,FUA
USA45F2015,USA45F,2015,2.3,FUA
ES006C2000,ES006C,2000,8.9,CITY
ES006C2015,ES006C,2015,8.9,CITY
UK560C2000,UK560C,2000,14.6,CITY
UK560C2015,UK560C,2015,14.8,CITY
USA109C2000,USA109C,2000,2.5,CITY
USA109C2015,USA109C,2015,2.5,CITY
CZ014F2000,CZ014F,2000,8.1,FUA
CZ014F2015,CZ014F,2015,7.3,FUA
COL10C2000,COL10C,2000,0.1,CITY
COL10C2015,COL10C,2015,0.2,CITY
FR062C2000,FR062C,2000,0.0,CITY
FR062C2015,FR062C,2015,0.0,CITY
USA119C2000,USA119C,2000,0.0,CITY
USA119C2015,USA119C,2015,0.0,CITY
SI001F2000,SI001F,2000,15.2,FUA
SI001F2015,SI001F,2015,15.4,FUA
KOR18C2000,KOR18C,2000,60.7,CITY
KOR18C2015,KOR18C,2015,52.6,CITY
MEX28F2000,MEX28F,2000,0.0,FUA
MEX28F2015,MEX28F,2015,0.0,FUA
COL32C2000,COL32C,2000,54.9,CITY
COL32C2015,COL32C,2015,53.4,CITY
IT082C2000,IT082C,2000,0.0,CITY
IT082C2015,IT082C,2015,0.0,CITY
USA144F2000,USA144F,2000,0.0,FUA
USA144F2015,USA144F,2015,0.0,FUA
FR015C2000,FR015C,2000,0.0,CITY
FR015C2015,FR015C,2015,0.0,CITY
FR055F2000,FR055F,2000,0.0,FUA
FR055F2015,FR055F,2015,0.0,FUA
CZ003F2000,CZ003F,2000,16.6,FUA
CZ003F2015,CZ003F,2015,16.3,FUA
IT078C2000,IT078C,2000,0.0,CITY
IT078C2015,IT078C,2015,0.0,CITY
IT003C2000,IT003C,2000,0.0,CITY
IT003C2015,IT003C,2015,0.0,CITY
IT040F2000,IT040F,2000,68.5,FUA
IT040F2015,IT040F,2015,67.6,FUA
FR076C2000,FR076C,2000,0.0,CITY
FR076C2015,FR076C,2015,0.0,CITY
NL003C2000,NL003C,2000,0.0,CITY
NL003C2015,NL003C,2015,0.0,CITY
AUS12F2000,AUS12F,2000,2.6,FUA
AUS12F2015,AUS12F,2015,2.4,FUA
USA158F2000,USA158F,2000,9.5,FUA
USA158F2015,USA158F,2015,9.6,FUA
DE119C2000,DE119C,2000,0.0,CITY
DE119C2015,DE119C,2015,0.0,CITY
USA79F2000,USA79F,2000,4.3,FUA
USA79F2015,USA79F,2015,4.1,FUA
MEX08F2000,MEX08F,2000,0.2,FUA
MEX08F2015,MEX08F,2015,0.2,FUA
JPN38F2000,JPN38F,2000,0.0,FUA
JPN38F2015,JPN38F,2015,0.0,FUA
UK517C2000,UK517C,2000,0.0,CITY
UK517C2015,UK517C,2015,0.0,CITY
ES011F2000,ES011F,2000,3.3,FUA
ES011F2015,ES011F,2015,3.0,FUA
RO005C2000,RO005C,2000,18.3,CITY
RO005C2015,RO005C,2015,18.3,CITY
HU003F2000,HU003F,2000,11.4,FUA
HU003F2015,HU003F,2015,10.4,FUA
SE005F2000,SE005F,2000,15.1,FUA
SE005F2015,SE005F,2015,14.7,FUA
MEX69F2000,MEX69F,2000,0.0,FUA
MEX69F2015,MEX69F,2015,0.0,FUA
USA14C2000,USA14C,2000,0.3,CITY
USA14C2015,USA14C,2015,0.3,CITY
USA131F2000,USA131F,2000,20.1,FUA
USA131F2015,USA131F,2015,20.0,FUA
AUS04F2000,AUS04F,2000,2.2,FUA
AUS04F2015,AUS04F,2015,2.2,FUA
COL45C2000,COL45C,2000,59.8,CITY
COL45C2015,COL45C,2015,56.2,CITY
DE011C2000,DE011C,2000,7.2,CITY
DE011C2015,DE011C,2015,7.8,CITY
AUS08F2000,AUS08F,2000,2.2,FUA
AUS08F2015,AUS08F,2015,2.2,FUA
ES068C2000,ES068C,2000,14.4,CITY
ES068C2015,ES068C,2015,14.2,CITY
UK011C2000,UK011C,2000,10.2,CITY
UK011C2015,UK011C,2015,10.3,CITY
FR034C2000,FR034C,2000,0.0,CITY
FR034C2015,FR034C,2015,0.0,CITY
PT007F2000,PT007F,2000,0.0,FUA
PT007F2015,PT007F,2015,0.0,FUA
COL38F2000,COL38F,2000,0.0,FUA
COL38F2015,COL38F,2015,0.0,FUA
ES012F2000,ES012F,2000,4.2,FUA
ES012F2015,ES012F,2015,4.2,FUA
UK543C2000,UK543C,2000,0.0,CITY
UK543C2015,UK543C,2015,0.0,CITY
USA188C2000,USA188C,2000,0.0,CITY
USA188C2015,USA188C,2015,0.0,CITY
DE008F2000,DE008F,2000,7.4,FUA
DE008F2015,DE008F,2015,7.3,FUA
UK549C2000,UK549C,2000,20.8,CITY
UK549C2015,UK549C,2015,20.8,CITY
TR014F2000,TR014F,2000,49.7,FUA
TR014F2015,TR014F,2015,37.1,FUA
PL010F2000,PL010F,2000,3.2,FUA
PL010F2015,PL010F,2015,3.2,FUA
BE004F2000,BE004F,2000,11.4,FUA
BE004F2015,BE004F,2015,11.0,FUA
IT074C2000,IT074C,2000,2.9,CITY
IT074C2015,IT074C,2015,2.9,CITY
ES096F2000,ES096F,2000,0.0,FUA
ES096F2015,ES096F,2015,0.0,FUA
SE010F2000,SE010F,2000,6.8,FUA
SE010F2015,SE010F,2015,6.7,FUA
TR002C2000,TR002C,2000,0.0,CITY
TR002C2015,TR002C,2015,0.0,CITY
NZL06C2000,NZL06C,2000,0.0,CITY
NZL06C2015,NZL06C,2015,0.0,CITY
SK003C2000,SK003C,2000,28.8,CITY
SK003C2015,SK003C,2015,27.9,CITY
SE008F2000,SE008F,2000,1.7,FUA
SE008F2015,SE008F,2015,1.6,FUA
IT059F2000,IT059F,2000,0.2,FUA
IT059F2015,IT059F,2015,0.2,FUA
UK027C2000,UK027C,2000,0.0,CITY
UK027C2015,UK027C,2015,0.0,CITY
MEX26C2000,MEX26C,2000,0.0,CITY
MEX26C2015,MEX26C,2015,0.0,CITY
FR031C2000,FR031C,2000,0.0,CITY
FR031C2015,FR031C,2015,0.0,CITY
USA117F2000,USA117F,2000,12.5,FUA
USA117F2015,USA117F,2015,12.3,FUA
PL001C2000,PL001C,2000,9.9,CITY
PL001C2015,PL001C,2015,10.7,CITY
USA88F2000,USA88F,2000,0.4,FUA
USA88F2015,USA88F,2015,0.3,FUA
CL001C2000,CL001C,2000,0.0,CITY
CL001C2015,CL001C,2015,0.0,CITY
UK557F2000,UK557F,2000,0.3,FUA
UK557F2015,UK557F,2015,0.3,FUA
KOR01F2000,KOR01F,2000,13.2,FUA
KOR01F2015,KOR01F,2015,11.6,FUA
UK001C2000,UK001C,2000,7.2,CITY
UK001C2015,UK001C,2015,7.3,CITY
TR008F2000,TR008F,2000,29.6,FUA
TR008F2015,TR008F,2015,30.0,FUA
JPN33F2000,JPN33F,2000,0.0,FUA
JPN33F2015,JPN33F,2015,0.0,FUA
TR014C2000,TR014C,2000,49.7,CITY
TR014C2015,TR014C,2015,37.1,CITY
IT060C2000,IT060C,2000,2.9,CITY
IT060C2015,IT060C,2015,2.9,CITY
BE005C2000,BE005C,2000,25.8,CITY
BE005C2015,BE005C,2015,25.8,CITY
NL001C2000,NL001C,2000,19.1,CITY
NL001C2015,NL001C,2015,19.4,CITY
UK548F2000,UK548F,2000,0.0,FUA
UK548F2015,UK548F,2015,0.0,FUA
USA89C2000,USA89C,2000,10.1,CITY
USA89C2015,USA89C,2015,10.1,CITY
EE003C2000,EE003C,2000,23.1,CITY
EE003C2015,EE003C,2015,23.2,CITY
FR047F2000,FR047F,2000,2.1,FUA
FR047F2015,FR047F,2015,2.0,FUA
UK558C2000,UK558C,2000,19.1,CITY
UK558C2015,UK558C,2015,19.1,CITY
UK043C2000,UK043C,2000,31.7,CITY
UK043C2015,UK043C,2015,31.7,CITY
DE084F2000,DE084F,2000,5.8,FUA
DE084F2015,DE084F,2015,5.4,FUA
TR021F2000,TR021F,2000,0.0,FUA
TR021F2015,TR021F,2015,0.0,FUA
HR005C2000,HR005C,2000,0.0,CITY
HR005C2015,HR005C,2015,0.0,CITY
FR018C2000,FR018C,2000,26.9,CITY
FR018C2015,FR018C,2015,25.7,CITY
AUS18F2000,AUS18F,2000,0.0,FUA
AUS18F2015,AUS18F,2015,0.0,FUA
PL020C2000,PL020C,2000,9.7,CITY
PL020C2015,PL020C,2015,10.1,CITY
CL019C2000,CL019C,2000,0.2,CITY
CL019C2015,CL019C,2015,0.2,CITY
CL017F2000,CL017F,2000,0.6,FUA
CL017F2015,CL017F,2015,0.7,FUA
FI007F2000,FI007F,2000,3.1,FUA
FI007F2015,FI007F,2015,3.4,FUA
ES062F2000,ES062F,2000,5.7,FUA
ES062F2015,ES062F,2015,6.1,FUA
USA136C2000,USA136C,2000,4.9,CITY
USA136C2015,USA136C,2015,4.9,CITY
MEX42F2000,MEX42F,2000,4.9,FUA
MEX42F2015,MEX42F,2015,5.1,FUA
RO035F2000,RO035F,2000,15.1,FUA
RO035F2015,RO035F,2015,15.2,FUA
PT011F2000,PT011F,2000,3.0,FUA
PT011F2015,PT011F,2015,3.0,FUA
DE070F2000,DE070F,2000,15.9,FUA
DE070F2015,DE070F,2015,16.5,FUA
MEX76F2000,MEX76F,2000,0.0,FUA
MEX76F2015,MEX76F,2015,0.0,FUA
IT028F2000,IT028F,2000,0.0,FUA
IT028F2015,IT028F,2015,0.0,FUA
ES058C2000,ES058C,2000,0.0,CITY
ES058C2015,ES058C,2015,0.0,CITY
USA137F2000,USA137F,2000,4.5,FUA
USA137F2015,USA137F,2015,4.5,FUA
PL053C2000,PL053C,2000,0.0,CITY
PL053C2015,PL053C,2015,0.0,CITY
CL019F2000,CL019F,2000,0.2,FUA
CL019F2015,CL019F,2015,0.2,FUA
CL014C2000,CL014C,2000,0.0,CITY
CL014C2015,CL014C,2015,0.0,CITY
ES055C2000,ES055C,2000,0.0,CITY
ES055C2015,ES055C,2015,0.0,CITY
USA174C2000,USA174C,2000,2.2,CITY
USA174C2015,USA174C,2015,2.2,CITY
USA197C2000,USA197C,2000,2.4,CITY
USA197C2015,USA197C,2015,2.4,CITY
HU001F2000,HU001F,2000,8.4,FUA
HU001F2015,HU001F,2015,9.4,FUA
USA161F2000,USA161F,2000,0.5,FUA
USA161F2015,USA161F,2015,0.5,FUA
ES071C2000,ES071C,2000,10.3,CITY
ES071C2015,ES071C,2015,10.3,CITY
ES009C2000,ES009C,2000,24.5,CITY
ES009C2015,ES009C,2015,25.0,CITY
COL13C2000,COL13C,2000,0.0,CITY
COL13C2015,COL13C,2015,0.0,CITY
USA152F2000,USA152F,2000,10.5,FUA
USA152F2015,USA152F,2015,10.7,FUA
NZL12C2000,NZL12C,2000,0.0,CITY
NZL12C2015,NZL12C,2015,0.0,CITY
MT001C2000,MT001C,2000,0.0,CITY
MT001C2015,MT001C,2015,0.0,CITY
LU001F2000,LU001F,2000,8.1,FUA
LU001F2015,LU001F,2015,7.4,FUA
PL059C2000,PL059C,2000,0.0,CITY
PL059C2015,PL059C,2015,0.0,CITY
DE042F2000,DE042F,2000,4.9,FUA
DE042F2015,DE042F,2015,4.9,FUA
ES027C2000,ES027C,2000,0.0,CITY
ES027C2015,ES027C,2015,0.0,CITY
KOR12C2000,KOR12C,2000,0.0,CITY
KOR12C2015,KOR12C,2015,0.0,CITY
USA70C2000,USA70C,2000,4.8,CITY
USA70C2015,USA70C,2015,4.8,CITY
COL04F2000,COL04F,2000,11.3,FUA
COL04F2015,COL04F,2015,11.1,FUA
NZL14F2000,NZL14F,2000,0.0,FUA
NZL14F2015,NZL14F,2015,0.0,FUA
PL017C2000,PL017C,2000,27.1,CITY
PL017C2015,PL017C,2015,26.9,CITY
NO001C2000,NO001C,2000,0.0,CITY
NO001C2015,NO001C,2015,0.0,CITY
CAN08C2000,CAN08C,2000,82.6,CITY
CAN08C2015,CAN08C,2015,82.7,CITY
USA96F2000,USA96F,2000,1.5,FUA
USA96F2015,USA96F,2015,1.6,FUA
PL021F2000,PL021F,2000,0.0,FUA
PL021F2015,PL021F,2015,0.0,FUA
ES047C2000,ES047C,2000,37.9,CITY
ES047C2015,ES047C,2015,36.6,CITY
UK034F2000,UK034F,2000,0.4,FUA
UK034F2015,UK034F,2015,0.4,FUA
PT007C2000,PT007C,2000,0.0,CITY
PT007C2015,PT007C,2015,0.0,CITY
USA171C2000,USA171C,2000,17.5,CITY
USA171C2015,USA171C,2015,17.8,CITY
BG014C2000,BG014C,2000,2.0,CITY
BG014C2015,BG014C,2015,2.2,CITY
FR031F2000,FR031F,2000,0.0,FUA
FR031F2015,FR031F,2015,0.0,FUA
PT004F2000,PT004F,2000,0.0,FUA
PT004F2015,PT004F,2015,0.0,FUA
MEX66C2000,MEX66C,2000,3.7,CITY
MEX66C2015,MEX66C,2015,3.5,CITY
UK557C2000,UK557C,2000,0.0,CITY
UK557C2015,UK557C,2015,0.0,CITY
USA198F2000,USA198F,2000,14.6,FUA
USA198F2015,USA198F,2015,14.5,FUA
USA85F2000,USA85F,2000,0.7,FUA
USA85F2015,USA85F,2015,0.7,FUA
ES069F2000,ES069F,2000,3.9,FUA
ES069F2015,ES069F,2015,3.8,FUA
FR007C2000,FR007C,2000,20.3,CITY
FR007C2015,FR007C,2015,20.1,CITY
MEX23C2000,MEX23C,2000,33.4,CITY
MEX23C2015,MEX23C,2015,31.3,CITY
HU009C2000,HU009C,2000,0.0,CITY
HU009C2015,HU009C,2015,0.0,CITY
CAN06C2000,CAN06C,2000,3.9,CITY
CAN06C2015,CAN06C,2015,3.8,CITY
IT038C2000,IT038C,2000,11.8,CITY
IT038C2015,IT038C,2015,11.6,CITY
ES073F2000,ES073F,2000,7.4,FUA
ES073F2015,ES073F,2015,7.2,FUA
UK545F2000,UK545F,2000,6.1,FUA
UK545F2015,UK545F,2015,6.2,FUA
CAN17C2000,CAN17C,2000,0.4,CITY
CAN17C2015,CAN17C,2015,0.4,CITY
PT002C2000,PT002C,2000,3.3,CITY
PT002C2015,PT002C,2015,3.3,CITY
JPN35F2000,JPN35F,2000,0.0,FUA
JPN35F2015,JPN35F,2015,0.0,FUA
PL047C2000,PL047C,2000,3.4,CITY
PL047C2015,PL047C,2015,3.8,CITY
MEX46F2000,MEX46F,2000,0.0,FUA
MEX46F2015,MEX46F,2015,0.0,FUA
USA41F2000,USA41F,2000,7.7,FUA
USA41F2015,USA41F,2015,7.7,FUA
JPN21C2000,JPN21C,2000,0.0,CITY
JPN21C2015,JPN21C,2015,0.0,CITY
DK004F2000,DK004F,2000,0.3,FUA
DK004F2015,DK004F,2015,0.3,FUA
JPN09F2000,JPN09F,2000,0.0,FUA
JPN09F2015,JPN09F,2015,0.0,FUA
USA62C2000,USA62C,2000,17.4,CITY
USA62C2015,USA62C,2015,17.5,CITY
UK542C2000,UK542C,2000,0.9,CITY
UK542C2015,UK542C,2015,0.9,CITY
UK590C2000,UK590C,2000,0.1,CITY
UK590C2015,UK590C,2015,0.1,CITY
PL018F2000,PL018F,2000,10.1,FUA
PL018F2015,PL018F,2015,9.6,FUA
KOR03F2000,KOR03F,2000,10.2,FUA
KOR03F2015,KOR03F,2015,11.3,FUA
MEX55C2000,MEX55C,2000,0.0,CITY
MEX55C2015,MEX55C,2015,0.0,CITY
JPN36C2000,JPN36C,2000,0.0,CITY
JPN36C2015,JPN36C,2015,0.0,CITY
DE014C2000,DE014C,2000,5.9,CITY
DE014C2015,DE014C,2015,5.9,CITY
