id,REF_AREA,TIME_PERIOD,HEAT_VALUE,TERRITORIAL_LEVEL
USA01C1982,USA01C,1982,24,CITY
USA01C1981,USA01C,1981,27,CITY
USA01C2021,USA01C,2021,41,CITY
USA01C2020,USA01C,2020,50,CITY
USA01C2019,USA01C,2019,44,CITY
USA01C2018,USA01C,2018,49,CITY
USA01C2017,USA01C,2017,32,CITY
USA01C2016,USA01C,2016,52,CITY
USA01C2015,USA01C,2015,45,CITY
USA01C2014,USA01C,2014,31,CITY
USA01C2013,USA01C,2013,38,CITY
USA01C2012,USA01C,2012,50,CITY
USA01C2011,USA01C,2011,44,CITY
USA01C2010,USA01C,2010,56,CITY
USA01C2009,USA01C,2009,26,CITY
USA01C2008,USA01C,2008,38,CITY
USA01C2007,USA01C,2007,44,CITY
USA01C2006,USA01C,2006,38,CITY
USA01C2005,USA01C,2005,57,CITY
USA01C2004,USA01C,2004,26,CITY
USA01C2003,USA01C,2003,31,CITY
USA01C2002,USA01C,2002,48,CITY
USA01C2001,USA01C,2001,33,CITY
USA01C2000,USA01C,2000,21,CITY
USA01C1999,USA01C,1999,38,CITY
USA01C1998,USA01C,1998,37,CITY
USA01C1997,USA01C,1997,27,CITY
USA01C1996,USA01C,1996,24,CITY
USA01C1995,USA01C,1995,39,CITY
MEX40F2004,MEX40F,2004,177,FUA
MEX40F1987,MEX40F,1987,163,FUA
MEX40F1986,MEX40F,1986,161,FUA
MEX40F1985,MEX40F,1985,154,FUA
MEX40F1984,MEX40F,1984,160,FUA
MEX40F1983,MEX40F,1983,169,FUA
MEX40F1982,MEX40F,1982,150,FUA
MEX40F1981,MEX40F,1981,157,FUA
MEX40F2003,MEX40F,2003,175,FUA
MEX40F2002,MEX40F,2002,183,FUA
MEX40F2001,MEX40F,2001,176,FUA
MEX40F2000,MEX40F,2000,161,FUA
MEX40F1999,MEX40F,1999,169,FUA
MEX40F1998,MEX40F,1998,182,FUA
MEX40F1997,MEX40F,1997,186,FUA
MEX40F1996,MEX40F,1996,163,FUA
MEX40F1995,MEX40F,1995,176,FUA
MEX40F1994,MEX40F,1994,170,FUA
MEX40F1993,MEX40F,1993,168,FUA
MEX40F1992,MEX40F,1992,179,FUA
MEX40F1991,MEX40F,1991,154,FUA
MEX40F1990,MEX40F,1990,202,FUA
MEX40F1989,MEX40F,1989,155,FUA
MEX40F1988,MEX40F,1988,151,FUA
MEX40F2021,MEX40F,2021,199,FUA
MEX40F2020,MEX40F,2020,175,FUA
MEX40F2019,MEX40F,2019,176,FUA
MEX40F2018,MEX40F,2018,180,FUA
MEX40F2017,MEX40F,2017,190,FUA
MEX40F2016,MEX40F,2016,216,FUA
MEX40F2015,MEX40F,2015,211,FUA
MEX40F2014,MEX40F,2014,215,FUA
MEX40F2013,MEX40F,2013,172,FUA
MEX40F2012,MEX40F,2012,189,FUA
MEX40F2011,MEX40F,2011,161,FUA
MEX40F2010,MEX40F,2010,145,FUA
MEX40F2009,MEX40F,2009,186,FUA
MEX40F2008,MEX40F,2008,166,FUA
MEX40F2007,MEX40F,2007,166,FUA
MEX40F2006,MEX40F,2006,181,FUA
AUS11C1996,AUS11C,1996,68,CITY
AUS11C1995,AUS11C,1995,71,CITY
AUS11C1994,AUS11C,1994,61,CITY
AUS11C1993,AUS11C,1993,80,CITY
AUS11C1992,AUS11C,1992,68,CITY
AUS11C1991,AUS11C,1991,79,CITY
AUS11C1990,AUS11C,1990,79,CITY
AUS11C1989,AUS11C,1989,60,CITY
AUS11C1988,AUS11C,1988,77,CITY
AUS11C1987,AUS11C,1987,88,CITY
AUS11C1986,AUS11C,1986,73,CITY
AUS11C1985,AUS11C,1985,78,CITY
AUS11C1984,AUS11C,1984,66,CITY
AUS11C1983,AUS11C,1983,64,CITY
AUS11C1982,AUS11C,1982,75,CITY
AUS11C1981,AUS11C,1981,78,CITY
AUS11C2021,AUS11C,2021,82,CITY
AUS11C2020,AUS11C,2020,100,CITY
AUS11C2019,AUS11C,2019,98,CITY
AUS11C2018,AUS11C,2018,75,CITY
AUS11C2017,AUS11C,2017,99,CITY
AUS11C2016,AUS11C,2016,83,CITY
AUS11C2015,AUS11C,2015,73,CITY
AUS11C2014,AUS11C,2014,72,CITY
AUS11C2013,AUS11C,2013,65,CITY
AUS11C2012,AUS11C,2012,76,CITY
AUS11C2011,AUS11C,2011,58,CITY
AUS11C2010,AUS11C,2010,60,CITY
AUS11C2009,AUS11C,2009,81,CITY
AUS11C2008,AUS11C,2008,59,CITY
AUS11C2007,AUS11C,2007,64,CITY
AUS11C2006,AUS11C,2006,65,CITY
AUS11C2005,AUS11C,2005,90,CITY
AUS11C2004,AUS11C,2004,93,CITY
AUS11C2003,AUS11C,2003,62,CITY
AUS11C2002,AUS11C,2002,77,CITY
AUS11C2001,AUS11C,2001,76,CITY
AUS11C2000,AUS11C,2000,39,CITY
AUS11C1999,AUS11C,1999,40,CITY
AUS11C1998,AUS11C,1998,83,CITY
JPN58F2004,JPN58F,2004,81,FUA
JPN58F1987,JPN58F,1987,64,FUA
JPN58F1986,JPN58F,1986,64,FUA
JPN58F1985,JPN58F,1985,65,FUA
JPN58F1984,JPN58F,1984,60,FUA
JPN58F1983,JPN58F,1983,65,FUA
JPN58F1982,JPN58F,1982,55,FUA
JPN58F1981,JPN58F,1981,59,FUA
JPN58F2003,JPN58F,2003,61,FUA
JPN58F2002,JPN58F,2002,74,FUA
JPN58F2001,JPN58F,2001,72,FUA
JPN58F2000,JPN58F,2000,67,FUA
JPN58F1999,JPN58F,1999,70,FUA
JPN58F1998,JPN58F,1998,85,FUA
JPN58F1997,JPN58F,1997,59,FUA
JPN58F1996,JPN58F,1996,64,FUA
JPN58F1995,JPN58F,1995,58,FUA
JPN58F1994,JPN58F,1994,82,FUA
JPN58F1993,JPN58F,1993,37,FUA
JPN58F1992,JPN58F,1992,59,FUA
JPN58F1991,JPN58F,1991,66,FUA
JPN58F1990,JPN58F,1990,84,FUA
JPN58F1989,JPN58F,1989,61,FUA
JPN58F1988,JPN58F,1988,76,FUA
JPN58F2021,JPN58F,2021,92,FUA
JPN58F2020,JPN58F,2020,68,FUA
JPN58F2019,JPN58F,2019,73,FUA
JPN58F2018,JPN58F,2018,77,FUA
JPN58F2017,JPN58F,2017,74,FUA
JPN58F2016,JPN58F,2016,81,FUA
JPN58F2015,JPN58F,2015,50,FUA
JPN58F2014,JPN58F,2014,60,FUA
JPN58F2013,JPN58F,2013,86,FUA
JPN58F2012,JPN58F,2012,70,FUA
JPN58F2011,JPN58F,2011,70,FUA
JPN58F2010,JPN58F,2010,76,FUA
JPN58F2009,JPN58F,2009,77,FUA
JPN58F2008,JPN58F,2008,75,FUA
JPN58F2007,JPN58F,2007,88,FUA
JPN58F2006,JPN58F,2006,66,FUA
UK004F2007,UK004F,2007,0,FUA
UK004F1988,UK004F,1988,0,FUA
UK004F1987,UK004F,1987,0,FUA
UK004F1986,UK004F,1986,0,FUA
UK004F1985,UK004F,1985,0,FUA
UK004F1984,UK004F,1984,0,FUA
UK004F1983,UK004F,1983,2,FUA
UK004F1982,UK004F,1982,0,FUA
UK004F1981,UK004F,1981,0,FUA
UK004F2006,UK004F,2006,1,FUA
UK004F2005,UK004F,2005,0,FUA
UK004F2004,UK004F,2004,0,FUA
UK004F2003,UK004F,2003,1,FUA
UK004F2002,UK004F,2002,0,FUA
UK004F2001,UK004F,2001,0,FUA
UK004F2000,UK004F,2000,0,FUA
UK004F1999,UK004F,1999,0,FUA
UK004F1998,UK004F,1998,0,FUA
UK004F1997,UK004F,1997,0,FUA
UK004F1996,UK004F,1996,0,FUA
UK004F1995,UK004F,1995,0,FUA
UK004F1994,UK004F,1994,0,FUA
UK004F1993,UK004F,1993,0,FUA
UK004F1992,UK004F,1992,0,FUA
UK004F1991,UK004F,1991,0,FUA
UK004F1990,UK004F,1990,0,FUA
UK004F1989,UK004F,1989,2,FUA
UK004F2021,UK004F,2021,1,FUA
UK004F2020,UK004F,2020,0,FUA
UK004F2019,UK004F,2019,0,FUA
UK004F2018,UK004F,2018,2,FUA
UK004F2017,UK004F,2017,0,FUA
UK004F2016,UK004F,2016,0,FUA
UK004F2015,UK004F,2015,0,FUA
UK004F2014,UK004F,2014,0,FUA
UK004F2013,UK004F,2013,0,FUA
UK004F2012,UK004F,2012,0,FUA
UK004F2011,UK004F,2011,0,FUA
UK004F2010,UK004F,2010,0,FUA
UK004F2009,UK004F,2009,0,FUA
IT066C1987,IT066C,1987,75,CITY
IT066C1986,IT066C,1986,72,CITY
IT066C1985,IT066C,1985,76,CITY
IT066C1984,IT066C,1984,45,CITY
IT066C1983,IT066C,1983,64,CITY
IT066C1982,IT066C,1982,80,CITY
IT066C1981,IT066C,1981,55,CITY
IT066C2002,IT066C,2002,65,CITY
IT066C2001,IT066C,2001,66,CITY
IT066C2000,IT066C,2000,79,CITY
IT066C1999,IT066C,1999,88,CITY
IT066C1998,IT066C,1998,85,CITY
IT066C1997,IT066C,1997,82,CITY
IT066C1996,IT066C,1996,59,CITY
IT066C1995,IT066C,1995,65,CITY
IT066C1994,IT066C,1994,79,CITY
IT066C1993,IT066C,1993,73,CITY
IT066C1992,IT066C,1992,74,CITY
IT066C1991,IT066C,1991,79,CITY
IT066C1990,IT066C,1990,66,CITY
IT066C1989,IT066C,1989,62,CITY
IT066C1988,IT066C,1988,64,CITY
IT066C2021,IT066C,2021,84,CITY
IT066C2020,IT066C,2020,77,CITY
IT066C2019,IT066C,2019,89,CITY
IT066C2018,IT066C,2018,94,CITY
IT066C2017,IT066C,2017,89,CITY
IT066C2016,IT066C,2016,84,CITY
IT066C2015,IT066C,2015,81,CITY
IT066C2014,IT066C,2014,52,CITY
IT066C2013,IT066C,2013,64,CITY
IT066C2012,IT066C,2012,87,CITY
IT066C2011,IT066C,2011,87,CITY
IT066C2010,IT066C,2010,64,CITY
IT066C2009,IT066C,2009,83,CITY
IT066C2008,IT066C,2008,87,CITY
IT066C2007,IT066C,2007,73,CITY
IT066C2006,IT066C,2006,75,CITY
IT066C2005,IT066C,2005,76,CITY
IT066C2004,IT066C,2004,78,CITY
ES096F1981,ES096F,1981,0,FUA
ES096F2021,ES096F,2021,2,FUA
ES096F2020,ES096F,2020,1,FUA
ES096F2019,ES096F,2019,1,FUA
ES096F2018,ES096F,2018,1,FUA
ES096F2017,ES096F,2017,1,FUA
ES096F2016,ES096F,2016,1,FUA
ES096F2015,ES096F,2015,1,FUA
ES096F2014,ES096F,2014,0,FUA
ES096F2013,ES096F,2013,1,FUA
ES096F2012,ES096F,2012,1,FUA
ES096F2011,ES096F,2011,1,FUA
ES096F2010,ES096F,2010,1,FUA
ES096F2009,ES096F,2009,0,FUA
ES096F2008,ES096F,2008,0,FUA
ES096F2007,ES096F,2007,0,FUA
ES096F2006,ES096F,2006,0,FUA
ES096F2005,ES096F,2005,0,FUA
ES096F2004,ES096F,2004,1,FUA
ES096F2003,ES096F,2003,0,FUA
ES096F2002,ES096F,2002,0,FUA
ES096F2001,ES096F,2001,1,FUA
ES096F2000,ES096F,2000,0,FUA
ES096F1999,ES096F,1999,1,FUA
ES096F1998,ES096F,1998,0,FUA
ES096F1997,ES096F,1997,0,FUA
ES096F1996,ES096F,1996,0,FUA
ES096F1995,ES096F,1995,0,FUA
ES096F1994,ES096F,1994,0,FUA
ES096F1993,ES096F,1993,0,FUA
ES096F1992,ES096F,1992,0,FUA
ES096F1991,ES096F,1991,0,FUA
ES096F1990,ES096F,1990,0,FUA
ES096F1989,ES096F,1989,0,FUA
ES096F1988,ES096F,1988,0,FUA
ES096F1987,ES096F,1987,1,FUA
ES096F1986,ES096F,1986,0,FUA
ES096F1985,ES096F,1985,0,FUA
ES096F1984,ES096F,1984,0,FUA
ES096F1983,ES096F,1983,0,FUA
UK047F1997,UK047F,1997,0,FUA
UK047F1996,UK047F,1996,0,FUA
UK047F1995,UK047F,1995,1,FUA
UK047F1994,UK047F,1994,0,FUA
UK047F1993,UK047F,1993,0,FUA
UK047F1992,UK047F,1992,0,FUA
UK047F1991,UK047F,1991,0,FUA
UK047F1990,UK047F,1990,1,FUA
UK047F1989,UK047F,1989,0,FUA
UK047F1988,UK047F,1988,0,FUA
UK047F1987,UK047F,1987,0,FUA
UK047F1986,UK047F,1986,0,FUA
UK047F1985,UK047F,1985,0,FUA
UK047F1984,UK047F,1984,0,FUA
UK047F1983,UK047F,1983,0,FUA
UK047F1982,UK047F,1982,0,FUA
UK047F1981,UK047F,1981,0,FUA
UK047F2021,UK047F,2021,1,FUA
UK047F2020,UK047F,2020,1,FUA
UK047F2019,UK047F,2019,1,FUA
UK047F2018,UK047F,2018,0,FUA
UK047F2017,UK047F,2017,0,FUA
UK047F2016,UK047F,2016,0,FUA
UK047F2015,UK047F,2015,1,FUA
UK047F2014,UK047F,2014,0,FUA
UK047F2013,UK047F,2013,0,FUA
UK047F2012,UK047F,2012,0,FUA
UK047F2011,UK047F,2011,0,FUA
UK047F2010,UK047F,2010,0,FUA
UK047F2009,UK047F,2009,0,FUA
UK047F2008,UK047F,2008,0,FUA
UK047F2007,UK047F,2007,0,FUA
UK047F2006,UK047F,2006,0,FUA
UK047F2005,UK047F,2005,0,FUA
UK047F2004,UK047F,2004,0,FUA
UK047F2003,UK047F,2003,3,FUA
UK047F2002,UK047F,2002,0,FUA
UK047F2001,UK047F,2001,0,FUA
UK047F2000,UK047F,2000,0,FUA
UK047F1999,UK047F,1999,0,FUA
TR013C1995,TR013C,1995,91,CITY
TR013C1994,TR013C,1994,102,CITY
TR013C1993,TR013C,1993,90,CITY
TR013C1992,TR013C,1992,71,CITY
TR013C1991,TR013C,1991,75,CITY
TR013C1990,TR013C,1990,86,CITY
TR013C1989,TR013C,1989,73,CITY
TR013C1988,TR013C,1988,89,CITY
TR013C1987,TR013C,1987,89,CITY
TR013C1986,TR013C,1986,96,CITY
TR013C1985,TR013C,1985,76,CITY
TR013C1984,TR013C,1984,73,CITY
TR013C1983,TR013C,1983,53,CITY
TR013C1982,TR013C,1982,72,CITY
TR013C1981,TR013C,1981,87,CITY
TR013C2021,TR013C,2021,97,CITY
TR013C2020,TR013C,2020,108,CITY
TR013C2019,TR013C,2019,107,CITY
TR013C2018,TR013C,2018,113,CITY
TR013C2017,TR013C,2017,92,CITY
TR013C2016,TR013C,2016,99,CITY
TR013C2015,TR013C,2015,92,CITY
TR013C2014,TR013C,2014,86,CITY
TR013C2013,TR013C,2013,91,CITY
TR013C2012,TR013C,2012,115,CITY
TR013C2011,TR013C,2011,96,CITY
TR013C2010,TR013C,2010,91,CITY
TR013C2009,TR013C,2009,91,CITY
TR013C2008,TR013C,2008,96,CITY
TR013C2007,TR013C,2007,104,CITY
TR013C2006,TR013C,2006,94,CITY
TR013C2005,TR013C,2005,78,CITY
TR013C2004,TR013C,2004,83,CITY
TR013C2003,TR013C,2003,101,CITY
TR013C2002,TR013C,2002,77,CITY
TR013C2001,TR013C,2001,88,CITY
TR013C2000,TR013C,2000,96,CITY
TR013C1999,TR013C,1999,93,CITY
TR013C1998,TR013C,1998,76,CITY
TR013C1997,TR013C,1997,66,CITY
DE097C2004,DE097C,2004,9,CITY
DE097C1987,DE097C,1987,3,CITY
DE097C1986,DE097C,1986,10,CITY
DE097C1985,DE097C,1985,0,CITY
DE097C1984,DE097C,1984,5,CITY
DE097C1983,DE097C,1983,16,CITY
DE097C1982,DE097C,1982,11,CITY
DE097C1981,DE097C,1981,6,CITY
DE097C2003,DE097C,2003,20,CITY
DE097C2002,DE097C,2002,7,CITY
DE097C2001,DE097C,2001,8,CITY
DE097C2000,DE097C,2000,5,CITY
DE097C1999,DE097C,1999,8,CITY
DE097C1998,DE097C,1998,8,CITY
DE097C1997,DE097C,1997,8,CITY
DE097C1996,DE097C,1996,3,CITY
DE097C1995,DE097C,1995,19,CITY
DE097C1994,DE097C,1994,21,CITY
DE097C1993,DE097C,1993,5,CITY
DE097C1992,DE097C,1992,6,CITY
DE097C1991,DE097C,1991,7,CITY
DE097C1990,DE097C,1990,12,CITY
DE097C1989,DE097C,1989,7,CITY
DE097C1988,DE097C,1988,3,CITY
DE097C2021,DE097C,2021,4,CITY
DE097C2020,DE097C,2020,20,CITY
DE097C2019,DE097C,2019,16,CITY
DE097C2018,DE097C,2018,32,CITY
DE097C2017,DE097C,2017,9,CITY
DE097C2016,DE097C,2016,15,CITY
DE097C2015,DE097C,2015,14,CITY
DE097C2014,DE097C,2014,5,CITY
DE097C2013,DE097C,2013,13,CITY
DE097C2012,DE097C,2012,8,CITY
DE097C2011,DE097C,2011,2,CITY
DE097C2010,DE097C,2010,14,CITY
DE097C2009,DE097C,2009,5,CITY
DE097C2008,DE097C,2008,6,CITY
DE097C2007,DE097C,2007,4,CITY
DE097C2006,DE097C,2006,16,CITY
JPN24C1995,JPN24C,1995,33,CITY
JPN24C1994,JPN24C,1994,56,CITY
JPN24C1993,JPN24C,1993,12,CITY
JPN24C1992,JPN24C,1992,31,CITY
JPN24C1991,JPN24C,1991,24,CITY
JPN24C1990,JPN24C,1990,54,CITY
JPN24C1989,JPN24C,1989,37,CITY
JPN24C1988,JPN24C,1988,34,CITY
JPN24C1987,JPN24C,1987,23,CITY
JPN24C1986,JPN24C,1986,33,CITY
JPN24C1985,JPN24C,1985,40,CITY
JPN24C1984,JPN24C,1984,44,CITY
JPN24C1983,JPN24C,1983,28,CITY
JPN24C1982,JPN24C,1982,20,CITY
JPN24C1981,JPN24C,1981,35,CITY
JPN24C2021,JPN24C,2021,48,CITY
JPN24C2020,JPN24C,2020,33,CITY
JPN24C2019,JPN24C,2019,43,CITY
JPN24C2018,JPN24C,2018,55,CITY
JPN24C2017,JPN24C,2017,49,CITY
JPN24C2016,JPN24C,2016,58,CITY
JPN24C2015,JPN24C,2015,25,CITY
JPN24C2014,JPN24C,2014,26,CITY
JPN24C2013,JPN24C,2013,54,CITY
JPN24C2012,JPN24C,2012,42,CITY
JPN24C2011,JPN24C,2011,39,CITY
JPN24C2010,JPN24C,2010,45,CITY
JPN24C2009,JPN24C,2009,40,CITY
JPN24C2008,JPN24C,2008,49,CITY
JPN24C2007,JPN24C,2007,47,CITY
JPN24C2006,JPN24C,2006,43,CITY
JPN24C2005,JPN24C,2005,45,CITY
JPN24C2004,JPN24C,2004,46,CITY
JPN24C2003,JPN24C,2003,37,CITY
JPN24C2002,JPN24C,2002,32,CITY
JPN24C2001,JPN24C,2001,44,CITY
JPN24C2000,JPN24C,2000,39,CITY
JPN24C1999,JPN24C,1999,34,CITY
JPN24C1998,JPN24C,1998,52,CITY
JPN24C1997,JPN24C,1997,27,CITY
TR006F2004,TR006F,2004,103,FUA
TR006F1987,TR006F,1987,89,FUA
TR006F1986,TR006F,1986,89,FUA
TR006F1985,TR006F,1985,79,FUA
TR006F1984,TR006F,1984,75,FUA
TR006F1983,TR006F,1983,63,FUA
TR006F1982,TR006F,1982,68,FUA
TR006F1981,TR006F,1981,91,FUA
TR006F2003,TR006F,2003,107,FUA
TR006F2002,TR006F,2002,74,FUA
TR006F2001,TR006F,2001,106,FUA
TR006F2000,TR006F,2000,92,FUA
TR006F1999,TR006F,1999,95,FUA
TR006F1998,TR006F,1998,86,FUA
TR006F1997,TR006F,1997,80,FUA
TR006F1996,TR006F,1996,88,FUA
TR006F1995,TR006F,1995,92,FUA
TR006F1994,TR006F,1994,117,FUA
TR006F1993,TR006F,1993,91,FUA
TR006F1992,TR006F,1992,76,FUA
TR006F1991,TR006F,1991,95,FUA
TR006F1990,TR006F,1990,94,FUA
TR006F1989,TR006F,1989,90,FUA
TR006F1988,TR006F,1988,86,FUA
TR006F2021,TR006F,2021,112,FUA
TR006F2020,TR006F,2020,119,FUA
TR006F2019,TR006F,2019,124,FUA
TR006F2018,TR006F,2018,130,FUA
TR006F2017,TR006F,2017,107,FUA
TR006F2016,TR006F,2016,113,FUA
TR006F2015,TR006F,2015,112,FUA
TR006F2014,TR006F,2014,92,FUA
TR006F2013,TR006F,2013,103,FUA
TR006F2012,TR006F,2012,121,FUA
TR006F2011,TR006F,2011,97,FUA
TR006F2010,TR006F,2010,103,FUA
TR006F2009,TR006F,2009,97,FUA
TR006F2008,TR006F,2008,112,FUA
TR006F2007,TR006F,2007,126,FUA
TR006F2006,TR006F,2006,110,FUA
IE001C2007,IE001C,2007,0,CITY
IE001C1988,IE001C,1988,0,CITY
IE001C1987,IE001C,1987,0,CITY
IE001C1986,IE001C,1986,0,CITY
IE001C1985,IE001C,1985,0,CITY
IE001C1984,IE001C,1984,0,CITY
IE001C1983,IE001C,1983,0,CITY
IE001C1982,IE001C,1982,0,CITY
IE001C1981,IE001C,1981,0,CITY
IE001C2006,IE001C,2006,0,CITY
IE001C2005,IE001C,2005,0,CITY
IE001C2004,IE001C,2004,0,CITY
IE001C2003,IE001C,2003,0,CITY
IE001C2002,IE001C,2002,0,CITY
IE001C2001,IE001C,2001,0,CITY
IE001C2000,IE001C,2000,0,CITY
IE001C1999,IE001C,1999,0,CITY
IE001C1998,IE001C,1998,0,CITY
IE001C1997,IE001C,1997,0,CITY
IE001C1996,IE001C,1996,0,CITY
IE001C1995,IE001C,1995,0,CITY
IE001C1994,IE001C,1994,0,CITY
IE001C1993,IE001C,1993,0,CITY
IE001C1992,IE001C,1992,0,CITY
IE001C1991,IE001C,1991,0,CITY
IE001C1990,IE001C,1990,0,CITY
IE001C1989,IE001C,1989,0,CITY
IE001C2021,IE001C,2021,0,CITY
IE001C2020,IE001C,2020,0,CITY
IE001C2019,IE001C,2019,0,CITY
IE001C2018,IE001C,2018,0,CITY
IE001C2017,IE001C,2017,0,CITY
IE001C2016,IE001C,2016,0,CITY
IE001C2015,IE001C,2015,0,CITY
IE001C2014,IE001C,2014,0,CITY
IE001C2013,IE001C,2013,0,CITY
IE001C2012,IE001C,2012,0,CITY
IE001C2011,IE001C,2011,0,CITY
IE001C2010,IE001C,2010,0,CITY
IE001C2009,IE001C,2009,0,CITY
JPN39F1987,JPN39F,1987,29,FUA
JPN39F1986,JPN39F,1986,23,FUA
JPN39F1985,JPN39F,1985,47,FUA
JPN39F1984,JPN39F,1984,35,FUA
JPN39F1983,JPN39F,1983,21,FUA
JPN39F1982,JPN39F,1982,19,FUA
JPN39F1981,JPN39F,1981,31,FUA
JPN39F2002,JPN39F,2002,40,FUA
JPN39F2001,JPN39F,2001,30,FUA
JPN39F2000,JPN39F,2000,53,FUA
JPN39F1999,JPN39F,1999,37,FUA
JPN39F1998,JPN39F,1998,16,FUA
JPN39F1997,JPN39F,1997,26,FUA
JPN39F1996,JPN39F,1996,25,FUA
JPN39F1995,JPN39F,1995,28,FUA
JPN39F1994,JPN39F,1994,50,FUA
JPN39F1993,JPN39F,1993,7,FUA
JPN39F1992,JPN39F,1992,30,FUA
JPN39F1991,JPN39F,1991,25,FUA
JPN39F1990,JPN39F,1990,44,FUA
JPN39F1989,JPN39F,1989,25,FUA
JPN39F1988,JPN39F,1988,20,FUA
JPN39F2021,JPN39F,2021,30,FUA
JPN39F2020,JPN39F,2020,39,FUA
JPN39F2019,JPN39F,2019,34,FUA
JPN39F2018,JPN39F,2018,43,FUA
JPN39F2017,JPN39F,2017,29,FUA
JPN39F2016,JPN39F,2016,31,FUA
JPN39F2015,JPN39F,2015,29,FUA
JPN39F2014,JPN39F,2014,26,FUA
JPN39F2013,JPN39F,2013,30,FUA
JPN39F2012,JPN39F,2012,50,FUA
JPN39F2011,JPN39F,2011,40,FUA
JPN39F2010,JPN39F,2010,62,FUA
JPN39F2009,JPN39F,2009,21,FUA
JPN39F2008,JPN39F,2008,36,FUA
JPN39F2007,JPN39F,2007,31,FUA
JPN39F2006,JPN39F,2006,28,FUA
JPN39F2005,JPN39F,2005,30,FUA
JPN39F2004,JPN39F,2004,37,FUA
USA39F1996,USA39F,1996,111,FUA
USA39F1995,USA39F,1995,87,FUA
USA39F1994,USA39F,1994,112,FUA
USA39F1993,USA39F,1993,101,FUA
USA39F1992,USA39F,1992,96,FUA
USA39F1991,USA39F,1991,114,FUA
USA39F1990,USA39F,1990,113,FUA
USA39F1989,USA39F,1989,101,FUA
USA39F1988,USA39F,1988,104,FUA
USA39F1987,USA39F,1987,118,FUA
USA39F1986,USA39F,1986,102,FUA
USA39F1985,USA39F,1985,100,FUA
USA39F1984,USA39F,1984,112,FUA
USA39F1983,USA39F,1983,101,FUA
USA39F1982,USA39F,1982,101,FUA
USA39F1981,USA39F,1981,113,FUA
USA39F2021,USA39F,2021,115,FUA
USA39F2020,USA39F,2020,115,FUA
USA39F2019,USA39F,2019,118,FUA
USA39F2018,USA39F,2018,125,FUA
USA39F2017,USA39F,2017,109,FUA
USA39F2016,USA39F,2016,118,FUA
USA39F2015,USA39F,2015,117,FUA
USA39F2014,USA39F,2014,126,FUA
USA39F2013,USA39F,2013,110,FUA
USA39F2012,USA39F,2012,130,FUA
USA39F2011,USA39F,2011,128,FUA
USA39F2010,USA39F,2010,123,FUA
USA39F2009,USA39F,2009,105,FUA
USA39F2008,USA39F,2008,114,FUA
USA39F2007,USA39F,2007,103,FUA
USA39F2006,USA39F,2006,135,FUA
USA39F2005,USA39F,2005,125,FUA
USA39F2004,USA39F,2004,102,FUA
USA39F2003,USA39F,2003,103,FUA
USA39F2002,USA39F,2002,107,FUA
USA39F2001,USA39F,2001,108,FUA
USA39F2000,USA39F,2000,113,FUA
USA39F1999,USA39F,1999,99,FUA
USA39F1998,USA39F,1998,134,FUA
PL001C1987,PL001C,1987,2,CITY
PL001C1986,PL001C,1986,12,CITY
PL001C1985,PL001C,1985,6,CITY
PL001C1984,PL001C,1984,3,CITY
PL001C1983,PL001C,1983,5,CITY
PL001C1982,PL001C,1982,9,CITY
PL001C1981,PL001C,1981,3,CITY
PL001C2002,PL001C,2002,13,CITY
PL001C2001,PL001C,2001,11,CITY
PL001C2000,PL001C,2000,8,CITY
PL001C1999,PL001C,1999,9,CITY
PL001C1998,PL001C,1998,6,CITY
PL001C1997,PL001C,1997,2,CITY
PL001C1996,PL001C,1996,7,CITY
PL001C1995,PL001C,1995,12,CITY
PL001C1994,PL001C,1994,21,CITY
PL001C1993,PL001C,1993,4,CITY
PL001C1992,PL001C,1992,14,CITY
PL001C1991,PL001C,1991,8,CITY
PL001C1990,PL001C,1990,7,CITY
PL001C1989,PL001C,1989,9,CITY
PL001C1988,PL001C,1988,7,CITY
PL001C2021,PL001C,2021,22,CITY
PL001C2020,PL001C,2020,14,CITY
PL001C2019,PL001C,2019,23,CITY
PL001C2018,PL001C,2018,22,CITY
PL001C2017,PL001C,2017,11,CITY
PL001C2016,PL001C,2016,22,CITY
PL001C2015,PL001C,2015,22,CITY
PL001C2014,PL001C,2014,16,CITY
PL001C2013,PL001C,2013,11,CITY
PL001C2012,PL001C,2012,16,CITY
PL001C2011,PL001C,2011,2,CITY
PL001C2010,PL001C,2010,19,CITY
PL001C2009,PL001C,2009,9,CITY
PL001C2008,PL001C,2008,4,CITY
PL001C2007,PL001C,2007,11,CITY
PL001C2006,PL001C,2006,25,CITY
PL001C2005,PL001C,2005,10,CITY
PL001C2004,PL001C,2004,6,CITY
USA06F2004,USA06F,2004,51,FUA
USA06F1987,USA06F,1987,66,FUA
USA06F1986,USA06F,1986,48,FUA
USA06F1985,USA06F,1985,48,FUA
USA06F1984,USA06F,1984,49,FUA
USA06F1983,USA06F,1983,71,FUA
USA06F1982,USA06F,1982,43,FUA
USA06F1981,USA06F,1981,42,FUA
USA06F2003,USA06F,2003,57,FUA
USA06F2002,USA06F,2002,73,FUA
USA06F2001,USA06F,2001,52,FUA
USA06F2000,USA06F,2000,47,FUA
USA06F1999,USA06F,1999,57,FUA
USA06F1998,USA06F,1998,66,FUA
USA06F1997,USA06F,1997,44,FUA
USA06F1996,USA06F,1996,51,FUA
